Country Name,Country Code,Series Name,Series Code,2010 [YR2010]
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5355.41816834831
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,65634109236.7736
Sudan,SDN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,4.2
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,16.7
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.089
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,4368398047.64333
Suriname,SUR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,10.5
Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,31.59
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.344
Suriname,SUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5592.94912279672
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,495328620126.028
Sweden,SWE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,5.2
Sweden,SWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,90
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.056
Sweden,SWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,44707.6247124126
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,583783396408.582
Switzerland,CHE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,8.9
Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,83.9
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.607
Switzerland,CHE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,63531.5182977091
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,..
Syrian Arab Republic,SYR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,10.8
Syrian Arab Republic,SYR,Individuals using the Internet (% of population),IT.NET.USER.ZS,20.7
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.6
Syrian Arab Republic,SYR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,5642178579.58438
Tajikistan,TJK,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,5
Tajikistan,TJK,Individuals using the Internet (% of population),IT.NET.USER.ZS,11.55
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.52
Tajikistan,TJK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,780.075338086934
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,32014249841.4151
Tanzania,TZA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3.2
Tanzania,TZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.9
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.114
Tanzania,TZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,646.999413145045
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,341105009515.333
Thailand,THA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.1
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,22.4
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.856
Thailand,THA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4000.15571487078
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,3998961300
Timor-Leste,TLS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3.5
Timor-Leste,TLS,Individuals using the Internet (% of population),IT.NET.USER.ZS,3
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.732
Timor-Leste,TLS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1253.88450325532
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,3426022205.75557
Togo,TGO,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,4.3
Togo,TGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,3
Togo,TGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.533
Togo,TGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,433.68584128685
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,369485198.817979
Tonga,TON,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,13.4
Tonga,TON,Individuals using the Internet (% of population),IT.NET.USER.ZS,16
Tonga,TON,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.389
Tonga,TON,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3346.56259413858
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,22157948396.2042
Trinidad and Tobago,TTO,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,11.7
Trinidad and Tobago,TTO,Individuals using the Internet (% of population),IT.NET.USER.ZS,48.5
Trinidad and Tobago,TTO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.025
Trinidad and Tobago,TTO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,12174.5398400562
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,44050929160.2627
Tunisia,TUN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,9.3
Tunisia,TUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,36.8
Tunisia,TUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.657
Tunisia,TUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3150.68416126033
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,771901768870.083
Turkey,TUR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,8
Turkey,TUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,39.82
Turkey,TUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.825
Turkey,TUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,8954.72693275058
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,22583157894.7368
Turkmenistan,TKM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,5.3
Turkmenistan,TKM,Individuals using the Internet (% of population),IT.NET.USER.ZS,3
Turkmenistan,TKM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.491
Turkmenistan,TKM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3029.29614865057
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,686787810
Turks and Caicos Islands,TCA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..
Turks and Caicos Islands,TCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Turks and Caicos Islands,TCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.228
Turks and Caicos Islands,TCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,31824701.2779469
Tuvalu,TUV,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,13.9
Tuvalu,TUV,Individuals using the Internet (% of population),IT.NET.USER.ZS,25
Tuvalu,TUV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.796
Tuvalu,TUV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,20186496527.1256
Uganda,UGA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2.2
Uganda,UGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,12.5
Uganda,UGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.383
Uganda,UGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,487.942916076663
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,136013155905.036
Ukraine,UKR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.6
Ukraine,UKR,Individuals using the Internet (% of population),IT.NET.USER.ZS,23.3
Ukraine,UKR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.596
Ukraine,UKR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2423.99173239944
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,289787338325.391
United Arab Emirates,ARE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,18.7
United Arab Emirates,ARE,Individuals using the Internet (% of population),IT.NET.USER.ZS,68
United Arab Emirates,ARE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.087
United Arab Emirates,ARE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,30537.8169423028
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2475244321361.11
United Kingdom,GBR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3.6
United Kingdom,GBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,85
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.302
United Kingdom,GBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,33896.3924266902
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,14992052727000
United States,USA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,10.3
United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,71.69
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.772
United States,USA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,40911.9571730115
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,40284481653.4343
Uruguay,URY,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,5.7
Uruguay,URY,Individuals using the Internet (% of population),IT.NET.USER.ZS,46.4
Uruguay,URY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.414
Uruguay,URY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,10256.2774087538
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,46679875793.5724
Uzbekistan,UZB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,5.2
Uzbekistan,UZB,Individuals using the Internet (% of population),IT.NET.USER.ZS,15.9
Uzbekistan,UZB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.956
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1177.69467421721
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,700804286.224354
Vanuatu,VUT,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3.2
Vanuatu,VUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,8
Vanuatu,VUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.462
Vanuatu,VUT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2547.9796626139
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,393192354510.653
"Venezuela, RB",VEN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.5
"Venezuela, RB",VEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,37.37
"Venezuela, RB",VEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.083
"Venezuela, RB",VEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,12662.4860154945
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,115931749697.241
Vietnam,VNM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3.5
Vietnam,VNM,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.65
Vietnam,VNM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.417
Vietnam,VNM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1075.56605935012
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,4339000000
Virgin Islands (U.S.),VIR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,9.9
Virgin Islands (U.S.),VIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,31.22
Virgin Islands (U.S.),VIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.594
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,8913100000
West Bank and Gaza,PSE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,8.6
West Bank and Gaza,PSE,Individuals using the Internet (% of population),IT.NET.USER.ZS,37.4
West Bank and Gaza,PSE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.149
West Bank and Gaza,PSE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,30906749533.221
"Yemen, Rep.",YEM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3
"Yemen, Rep.",YEM,Individuals using the Internet (% of population),IT.NET.USER.ZS,12.35
"Yemen, Rep.",YEM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.776
"Yemen, Rep.",YEM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1005.93136855873
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,20265556273.582
Zambia,ZMB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,4
Zambia,ZMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,10
Zambia,ZMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.355
Zambia,ZMB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,999.132232505492
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,12041655200
Zimbabwe,ZWE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,4.1
Zimbabwe,ZWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.4
Zimbabwe,ZWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.196
Zimbabwe,ZWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,773.958005284989
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2110267956841.91
Arab World,ARB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,9.80454810949658
Arab World,ARB,Individuals using the Internet (% of population),IT.NET.USER.ZS,24.9477618371479
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.4408791933362
Arab World,ARB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4792.27906491821
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,63277133287.3134
Caribbean small states,CSS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,10.418074549589
Caribbean small states,CSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,35.3910946256284
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.4340574675408
Caribbean small states,CSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7339.923081214
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1313429192814.02
Central Europe and the Baltics,CEB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.06113658974773
Central Europe and the Baltics,CEB,Individuals using the Internet (% of population),IT.NET.USER.ZS,58.5913129651185
Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.0260650244198
Central Europe and the Baltics,CEB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,10044.9474933491
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,8554821044252.18
Early-demographic dividend,EAR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.37895228524483
Early-demographic dividend,EAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,12.7928570244362
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.9998806600881
Early-demographic dividend,EAR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2456.32485519204
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,16933217302135.6
East Asia & Pacific,EAS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,4.7567610789765
East Asia & Pacific,EAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,34.2705539668784
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.945337432181
East Asia & Pacific,EAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6016.71024001112
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,7868985854185
East Asia & Pacific (excluding high income),EAP,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,4.57314542264972
East Asia & Pacific (excluding high income),EAP,Individuals using the Internet (% of population),IT.NET.USER.ZS,28.9798350006277
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.6203825388378
East Asia & Pacific (excluding high income),EAP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3079.50296127053
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,7853687810994.79
East Asia & Pacific (IDA & IBRD countries),TEA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,4.56407257141233
East Asia & Pacific (IDA & IBRD countries),TEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,29.3405130466642
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.4581711710385
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3112.59879459885
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,12628220394708.3
Euro area,EMU,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.09437820457501
Euro area,EMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,71.0275515545602
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.2816981830028
Euro area,EMU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,31127.8006329334
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,20960563123621.7
Europe & Central Asia,ECS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.88249129916651
Europe & Central Asia,ECS,Individuals using the Internet (% of population),IT.NET.USER.ZS,56.0868823063161
Europe & Central Asia,ECS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.7487588168112
Europe & Central Asia,ECS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,19487.7023150076
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,3107761082673.34
Europe & Central Asia (excluding high income),ECA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.24414122790399
Europe & Central Asia (excluding high income),ECA,Individuals using the Internet (% of population),IT.NET.USER.ZS,35.6206969378559
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.6360804143785
Europe & Central Asia (excluding high income),ECA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6202.59984009849
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,3646890509757.81
Europe & Central Asia (IDA & IBRD countries),TEC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.27294579948798
Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),IT.NET.USER.ZS,38.1363445838502
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.1228198987909
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6640.67054591441
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,17015366700189.5
European Union,EUU,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.60942722266054
European Union,EUU,Individuals using the Internet (% of population),IT.NET.USER.ZS,70.7546829388255
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.0090595540191
European Union,EUU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,28068.76932753
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,650133065637.334
Fragile and conflict affected situations,FCS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,5.06909784535648
Fragile and conflict affected situations,FCS,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.13284561619836
Fragile and conflict affected situations,FCS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.727805238027
Fragile and conflict affected situations,FCS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1164.22958040791
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,477008957175.009
Heavily indebted poor countries (HIPC),HPC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3.94728660282099
Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.7311833750084
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.470697615945
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,590.987078203232
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,45356652360747.1
High income,HIC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.90628312248357
High income,HIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,72.1465137320951
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.9155955032324
High income,HIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,32362.9378551599
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,19991425369315
IBRD only,IBD,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.34500401930716
IBRD only,IBD,Individuals using the Internet (% of population),IT.NET.USER.ZS,24.8287165674382
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.027162795415
IBRD only,IBD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3607.72717192841
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,21461874856001.9
IDA & IBRD total,IBT,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.11798184580286
IDA & IBRD total,IBT,Individuals using the Internet (% of population),IT.NET.USER.ZS,20.5702223435756
IDA & IBRD total,IBT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.0944897411156
IDA & IBRD total,IBT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2963.43934514228
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,717963085057.526
IDA blend,IDB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.35679270961588
IDA blend,IDB,Individuals using the Internet (% of population),IT.NET.USER.ZS,9.55941529876918
IDA blend,IDB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.7413656174561
IDA blend,IDB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1272.14132353881
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,750777944926.932
IDA only,IDX,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,4.57604225974335
IDA only,IDX,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.90311947202785
IDA only,IDX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.6787495364308
IDA only,IDX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,693.027795323979
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1474650692055.58
IDA total,IDA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,5.18766970262083
IDA total,IDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.50087420359764
IDA total,IDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.3999186507852
IDA total,IDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,895.54618647004
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,13505549757437
Late-demographic dividend,LTE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,5.26226628053325
Late-demographic dividend,LTE,Individuals using the Internet (% of population),IT.NET.USER.ZS,36.0373430789403
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.3033034216565
Late-demographic dividend,LTE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4827.07325811681
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,5347667372985.87
Latin America & Caribbean,LCN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.43634969812178
Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,34.7021411941668
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.5267610666317
Latin America & Caribbean,LCN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7419.15273198885
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,4904594232667.31
Latin America & Caribbean (excluding high income),LAC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.45344259967577
Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,34.1500352706399
Latin America & Caribbean (excluding high income),LAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.2456963486687
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7255.18733670165
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,5152595384307.39
Latin America & the Caribbean (IDA & IBRD countries),TLA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.36448519311883
Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),IT.NET.USER.ZS,34.9761650872737
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.4837233244933
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7386.95476053944
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,674361620888.105
Least developed countries: UN classification,LDC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,4.27071813535908
Least developed countries: UN classification,LDC,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.12030349929693
